Country,Population,GDP per Capita,Year,Medal
Norway,5195921,74400.3697770928,1924,Bronze
Norway,5195921,74400.3697770928,1924,Silver
Norway,5195921,74400.3697770928,1924,Bronze
Norway,5195921,74400.3697770928,1924,Bronze
Norway,5195921,74400.3697770928,1924,Silver
Norway,5195921,74400.3697770928,1924,Silver
Norway,5195921,74400.3697770928,1924,Gold
Norway,5195921,74400.3697770928,1924,Silver
Norway,5195921,74400.3697770928,1924,Bronze
Norway,5195921,74400.3697770928,1924,Gold
Norway,5195921,74400.3697770928,1924,Silver
Norway,5195921,74400.3697770928,1924,Bronze
Norway,5195921,74400.3697770928,1924,Gold
Norway,5195921,74400.3697770928,1924,Silver
Norway,5195921,74400.3697770928,1924,Gold
Norway,5195921,74400.3697770928,1924,Silver
Norway,5195921,74400.3697770928,1928,Gold
Norway,5195921,74400.3697770928,1928,Bronze
Norway,5195921,74400.3697770928,1928,Silver
Norway,5195921,74400.3697770928,1928,Bronze
Norway,5195921,74400.3697770928,1928,Gold
Norway,5195921,74400.3697770928,1928,Bronze
Norway,5195921,74400.3697770928,1928,Gold
Norway,5195921,74400.3697770928,1928,Bronze
Norway,5195921,74400.3697770928,1928,Gold
Norway,5195921,74400.3697770928,1928,Silver
Norway,5195921,74400.3697770928,1928,Bronze
Norway,5195921,74400.3697770928,1928,Gold
Norway,5195921,74400.3697770928,1928,Silver
Norway,5195921,74400.3697770928,1928,Gold
Norway,5195921,74400.3697770928,1928,Silver
Norway,5195921,74400.3697770928,1932,Gold
Norway,5195921,74400.3697770928,1932,Silver
Norway,5195921,74400.3697770928,1932,Silver
Norway,5195921,74400.3697770928,1932,Bronze
Norway,5195921,74400.3697770928,1932,Bronze
Norway,5195921,74400.3697770928,1932,Gold
Norway,5195921,74400.3697770928,1932,Silver
Norway,5195921,74400.3697770928,1932,Bronze
Norway,5195921,74400.3697770928,1932,Gold
Norway,5195921,74400.3697770928,1932,Silver
Norway,5195921,74400.3697770928,1936,Gold
Norway,5195921,74400.3697770928,1936,Gold
Norway,5195921,74400.3697770928,1936,Gold
Norway,5195921,74400.3697770928,1936,Silver
Norway,5195921,74400.3697770928,1936,Gold
Norway,5195921,74400.3697770928,1936,Gold
Norway,5195921,74400.3697770928,1936,Silver
Norway,5195921,74400.3697770928,1936,Bronze
Norway,5195921,74400.3697770928,1936,Silver
Norway,5195921,74400.3697770928,1936,Silver
Norway,5195921,74400.3697770928,1936,Silver
Norway,5195921,74400.3697770928,1936,Silver
Norway,5195921,74400.3697770928,1936,Silver
Norway,5195921,74400.3697770928,1936,Bronze
Norway,5195921,74400.3697770928,1936,Gold
Norway,5195921,74400.3697770928,1936,Silver
Norway,5195921,74400.3697770928,1936,Bronze
Norway,5195921,74400.3697770928,1936,Gold
Norway,5195921,74400.3697770928,1948,Bronze
Norway,5195921,74400.3697770928,1948,Gold
Norway,5195921,74400.3697770928,1948,Gold
Norway,5195921,74400.3697770928,1948,Silver
Norway,5195921,74400.3697770928,1948,Gold
Norway,5195921,74400.3697770928,1948,Silver
Norway,5195921,74400.3697770928,1948,Bronze
Norway,5195921,74400.3697770928,1948,Bronze
Norway,5195921,74400.3697770928,1948,Bronze
Norway,5195921,74400.3697770928,1948,Bronze
Norway,5195921,74400.3697770928,1948,Bronze
Norway,5195921,74400.3697770928,1948,Gold
Norway,5195921,74400.3697770928,1948,Silver
Norway,5195921,74400.3697770928,1952,Gold
Norway,5195921,74400.3697770928,1952,Bronze
Norway,5195921,74400.3697770928,1952,Gold
Norway,5195921,74400.3697770928,1952,Bronze
Norway,5195921,74400.3697770928,1952,Gold
Norway,5195921,74400.3697770928,1952,Bronze
Norway,5195921,74400.3697770928,1952,Gold
Norway,5195921,74400.3697770928,1952,Bronze
Norway,5195921,74400.3697770928,1952,Silver
Norway,5195921,74400.3697770928,1952,Gold
Norway,5195921,74400.3697770928,1952,Silver
Norway,5195921,74400.3697770928,1952,Silver
Norway,5195921,74400.3697770928,1952,Silver
Norway,5195921,74400.3697770928,1952,Silver
Norway,5195921,74400.3697770928,1952,Bronze
Norway,5195921,74400.3697770928,1952,Bronze
Norway,5195921,74400.3697770928,1952,Gold
Norway,5195921,74400.3697770928,1952,Gold
Norway,5195921,74400.3697770928,1952,Silver
Norway,5195921,74400.3697770928,1956,Silver
Norway,5195921,74400.3697770928,1956,Bronze
Norway,5195921,74400.3697770928,1956,Gold
Norway,5195921,74400.3697770928,1956,Gold
Norway,5195921,74400.3697770928,1960,Gold
Norway,5195921,74400.3697770928,1960,Gold
Norway,5195921,74400.3697770928,1960,Silver
Norway,5195921,74400.3697770928,1960,Gold
Norway,5195921,74400.3697770928,1960,Silver
Norway,5195921,74400.3697770928,1960,Silver
Norway,5195921,74400.3697770928,1960,Silver
Norway,5195921,74400.3697770928,1960,Silver
Norway,5195921,74400.3697770928,1960,Silver
Norway,5195921,74400.3697770928,1964,Bronze
Norway,5195921,74400.3697770928,1964,Bronze
Norway,5195921,74400.3697770928,1964,Silver
Norway,5195921,74400.3697770928,1964,Bronze
Norway,5195921,74400.3697770928,1964,Bronze
Norway,5195921,74400.3697770928,1964,Gold
Norway,5195921,74400.3697770928,1964,Silver
Norway,5195921,74400.3697770928,1964,Silver
Norway,5195921,74400.3697770928,1964,Silver
Norway,5195921,74400.3697770928,1964,Silver
Norway,5195921,74400.3697770928,1964,Gold
Norway,5195921,74400.3697770928,1964,Bronze
Norway,5195921,74400.3697770928,1964,Gold
Norway,5195921,74400.3697770928,1964,Bronze
Norway,5195921,74400.3697770928,1964,Silver
Norway,5195921,74400.3697770928,1968,Gold
Norway,5195921,74400.3697770928,1968,Silver
Norway,5195921,74400.3697770928,1968,Silver
Norway,5195921,74400.3697770928,1968,Silver
Norway,5195921,74400.3697770928,1968,Silver
Norway,5195921,74400.3697770928,1968,Silver
Norway,5195921,74400.3697770928,1968,Silver
Norway,5195921,74400.3697770928,1968,Gold
Norway,5195921,74400.3697770928,1968,Silver
Norway,5195921,74400.3697770928,1968,Bronze
Norway,5195921,74400.3697770928,1968,Silver
Norway,5195921,74400.3697770928,1968,Gold
Norway,5195921,74400.3697770928,1968,Silver
Norway,5195921,74400.3697770928,1968,Gold
Norway,5195921,74400.3697770928,1968,Gold
Norway,5195921,74400.3697770928,1968,Gold
Norway,5195921,74400.3697770928,1968,Gold
Norway,5195921,74400.3697770928,1968,Gold
Norway,5195921,74400.3697770928,1968,Gold
Norway,5195921,74400.3697770928,1968,Gold
Norway,5195921,74400.3697770928,1968,Gold
Norway,5195921,74400.3697770928,1968,Bronze
Norway,5195921,74400.3697770928,1972,Gold
Norway,5195921,74400.3697770928,1972,Bronze
Norway,5195921,74400.3697770928,1972,Silver
Norway,5195921,74400.3697770928,1972,Bronze
Norway,5195921,74400.3697770928,1972,Silver
Norway,5195921,74400.3697770928,1972,Bronze
Norway,5195921,74400.3697770928,1972,Bronze
Norway,5195921,74400.3697770928,1972,Silver
Norway,5195921,74400.3697770928,1972,Bronze
Norway,5195921,74400.3697770928,1972,Bronze
Norway,5195921,74400.3697770928,1972,Bronze
Norway,5195921,74400.3697770928,1972,Silver
Norway,5195921,74400.3697770928,1972,Silver
Norway,5195921,74400.3697770928,1972,Silver
Norway,5195921,74400.3697770928,1972,Silver
Norway,5195921,74400.3697770928,1972,Gold
Norway,5195921,74400.3697770928,1972,Silver
Norway,5195921,74400.3697770928,1976,Silver
Norway,5195921,74400.3697770928,1976,Silver
Norway,5195921,74400.3697770928,1976,Gold
Norway,5195921,74400.3697770928,1976,Bronze
Norway,5195921,74400.3697770928,1976,Gold
Norway,5195921,74400.3697770928,1976,Silver
Norway,5195921,74400.3697770928,1976,Silver
Norway,5195921,74400.3697770928,1976,Silver
Norway,5195921,74400.3697770928,1976,Silver
Norway,5195921,74400.3697770928,1976,Gold
Norway,5195921,74400.3697770928,1980,Bronze
Norway,5195921,74400.3697770928,1980,Bronze
Norway,5195921,74400.3697770928,1980,Bronze
Norway,5195921,74400.3697770928,1980,Silver
Norway,5195921,74400.3697770928,1980,Gold
Norway,5195921,74400.3697770928,1980,Bronze
Norway,5195921,74400.3697770928,1980,Silver
Norway,5195921,74400.3697770928,1980,Bronze
Norway,5195921,74400.3697770928,1980,Silver
Norway,5195921,74400.3697770928,1980,Silver
Norway,5195921,74400.3697770928,1980,Silver
Norway,5195921,74400.3697770928,1980,Silver
Norway,5195921,74400.3697770928,1980,Bronze
Norway,5195921,74400.3697770928,1980,Bronze
Norway,5195921,74400.3697770928,1980,Bronze
Norway,5195921,74400.3697770928,1980,Bronze
Norway,5195921,74400.3697770928,1984,Gold
Norway,5195921,74400.3697770928,1984,Bronze
Norway,5195921,74400.3697770928,1984,Silver
Norway,5195921,74400.3697770928,1984,Silver
Norway,5195921,74400.3697770928,1984,Silver
Norway,5195921,74400.3697770928,1984,Silver
Norway,5195921,74400.3697770928,1984,Bronze
Norway,5195921,74400.3697770928,1984,Bronze
Norway,5195921,74400.3697770928,1984,Bronze
Norway,5195921,74400.3697770928,1984,Gold
Norway,5195921,74400.3697770928,1984,Gold
Norway,5195921,74400.3697770928,1984,Gold
Norway,5195921,74400.3697770928,1984,Gold
Norway,5195921,74400.3697770928,1984,Silver
Norway,5195921,74400.3697770928,1984,Gold
Norway,5195921,74400.3697770928,1988,Silver
Norway,5195921,74400.3697770928,1988,Bronze
Norway,5195921,74400.3697770928,1988,Silver
Norway,5195921,74400.3697770928,1988,Silver
Norway,5195921,74400.3697770928,1988,Silver
Norway,5195921,74400.3697770928,1988,Silver
Norway,5195921,74400.3697770928,1988,Silver
Norway,5195921,74400.3697770928,1988,Bronze
Norway,5195921,74400.3697770928,1988,Bronze
Norway,5195921,74400.3697770928,1988,Bronze
Norway,5195921,74400.3697770928,1988,Bronze
Norway,5195921,74400.3697770928,1992,Bronze
Norway,5195921,74400.3697770928,1992,Silver
Norway,5195921,74400.3697770928,1992,Gold
Norway,5195921,74400.3697770928,1992,Silver
Norway,5195921,74400.3697770928,1992,Gold
Norway,5195921,74400.3697770928,1992,Bronze
Norway,5195921,74400.3697770928,1992,Gold
Norway,5195921,74400.3697770928,1992,Bronze
Norway,5195921,74400.3697770928,1992,Gold
Norway,5195921,74400.3697770928,1992,Gold
Norway,5195921,74400.3697770928,1992,Bronze
Norway,5195921,74400.3697770928,1992,Gold
Norway,5195921,74400.3697770928,1992,Silver
Norway,5195921,74400.3697770928,1992,Gold
Norway,5195921,74400.3697770928,1992,Gold
Norway,5195921,74400.3697770928,1992,Gold
Norway,5195921,74400.3697770928,1992,Gold
Norway,5195921,74400.3697770928,1992,Silver
Norway,5195921,74400.3697770928,1992,Silver
Norway,5195921,74400.3697770928,1992,Silver
Norway,5195921,74400.3697770928,1992,Silver
Norway,5195921,74400.3697770928,1992,Gold
Norway,5195921,74400.3697770928,1992,Gold
Norway,5195921,74400.3697770928,1992,Silver
Norway,5195921,74400.3697770928,1992,Bronze
Norway,5195921,74400.3697770928,1992,Silver
Norway,5195921,74400.3697770928,1992,Silver
Norway,5195921,74400.3697770928,1992,Silver
Norway,5195921,74400.3697770928,1994,Gold
Norway,5195921,74400.3697770928,1994,Silver
Norway,5195921,74400.3697770928,1994,Gold
Norway,5195921,74400.3697770928,1994,Gold
Norway,5195921,74400.3697770928,1994,Silver
Norway,5195921,74400.3697770928,1994,Bronze
Norway,5195921,74400.3697770928,1994,Gold
Norway,5195921,74400.3697770928,1994,Silver
Norway,5195921,74400.3697770928,1994,Silver
Norway,5195921,74400.3697770928,1994,Bronze
Norway,5195921,74400.3697770928,1994,Gold
Norway,5195921,74400.3697770928,1994,Silver
Norway,5195921,74400.3697770928,1994,Gold
Norway,5195921,74400.3697770928,1994,Silver
Norway,5195921,74400.3697770928,1994,Silver
Norway,5195921,74400.3697770928,1994,Silver
Norway,5195921,74400.3697770928,1994,Silver
Norway,5195921,74400.3697770928,1994,Silver
Norway,5195921,74400.3697770928,1994,Silver
Norway,5195921,74400.3697770928,1994,Silver
Norway,5195921,74400.3697770928,1994,Silver
Norway,5195921,74400.3697770928,1994,Silver
Norway,5195921,74400.3697770928,1994,Bronze
Norway,5195921,74400.3697770928,1994,Gold
Norway,5195921,74400.3697770928,1994,Bronze
Norway,5195921,74400.3697770928,1994,Gold
Norway,5195921,74400.3697770928,1994,Bronze
Norway,5195921,74400.3697770928,1994,Gold
Norway,5195921,74400.3697770928,1994,Silver
Norway,5195921,74400.3697770928,1994,Silver
Norway,5195921,74400.3697770928,1994,Silver
Norway,5195921,74400.3697770928,1994,Silver
Norway,5195921,74400.3697770928,1994,Gold
Norway,5195921,74400.3697770928,1994,Silver
Norway,5195921,74400.3697770928,1998,Gold
Norway,5195921,74400.3697770928,1998,Silver
Norway,5195921,74400.3697770928,1998,Gold
Norway,5195921,74400.3697770928,1998,Silver
Norway,5195921,74400.3697770928,1998,Silver
Norway,5195921,74400.3697770928,1998,Silver
Norway,5195921,74400.3697770928,1998,Silver
Norway,5195921,74400.3697770928,1998,Bronze
Norway,5195921,74400.3697770928,1998,Bronze
Norway,5195921,74400.3697770928,1998,Bronze
Norway,5195921,74400.3697770928,1998,Bronze
Norway,5195921,74400.3697770928,1998,Bronze
Norway,5195921,74400.3697770928,1998,Bronze
Norway,5195921,74400.3697770928,1998,Bronze
Norway,5195921,74400.3697770928,1998,Bronze
Norway,5195921,74400.3697770928,1998,Bronze
Norway,5195921,74400.3697770928,1998,Gold
Norway,5195921,74400.3697770928,1998,Silver
Norway,5195921,74400.3697770928,1998,Silver
Norway,5195921,74400.3697770928,1998,Gold
Norway,5195921,74400.3697770928,1998,Silver
Norway,5195921,74400.3697770928,1998,Gold
Norway,5195921,74400.3697770928,1998,Bronze
Norway,5195921,74400.3697770928,1998,Silver
Norway,5195921,74400.3697770928,1998,Gold
Norway,5195921,74400.3697770928,1998,Gold
Norway,5195921,74400.3697770928,1998,Gold
Norway,5195921,74400.3697770928,1998,Gold
Norway,5195921,74400.3697770928,1998,Silver
Norway,5195921,74400.3697770928,1998,Silver
Norway,5195921,74400.3697770928,1998,Silver
Norway,5195921,74400.3697770928,1998,Silver
Norway,5195921,74400.3697770928,1998,Gold
Norway,5195921,74400.3697770928,1998,Bronze
Norway,5195921,74400.3697770928,1998,Gold
Norway,5195921,74400.3697770928,1998,Silver
Norway,5195921,74400.3697770928,1998,Bronze
Norway,5195921,74400.3697770928,1998,Gold
Norway,5195921,74400.3697770928,1998,Gold
Norway,5195921,74400.3697770928,1998,Gold
Norway,5195921,74400.3697770928,1998,Gold
Norway,5195921,74400.3697770928,1998,Gold
Norway,5195921,74400.3697770928,1998,Silver
Norway,5195921,74400.3697770928,1998,Silver
Norway,5195921,74400.3697770928,2002,Gold
Norway,5195921,74400.3697770928,2002,Gold
Norway,5195921,74400.3697770928,2002,Silver
Norway,5195921,74400.3697770928,2002,Gold
Norway,5195921,74400.3697770928,2002,Gold
Norway,5195921,74400.3697770928,2002,Gold
Norway,5195921,74400.3697770928,2002,Gold
Norway,5195921,74400.3697770928,2002,Gold
Norway,5195921,74400.3697770928,2002,Silver
Norway,5195921,74400.3697770928,2002,Silver
Norway,5195921,74400.3697770928,2002,Silver
Norway,5195921,74400.3697770928,2002,Silver
Norway,5195921,74400.3697770928,2002,Gold
Norway,5195921,74400.3697770928,2002,Gold
Norway,5195921,74400.3697770928,2002,Gold
Norway,5195921,74400.3697770928,2002,Gold
Norway,5195921,74400.3697770928,2002,Gold
Norway,5195921,74400.3697770928,2002,Bronze
Norway,5195921,74400.3697770928,2002,Bronze
Norway,5195921,74400.3697770928,2002,Gold
Norway,5195921,74400.3697770928,2002,Silver
Norway,5195921,74400.3697770928,2002,Bronze
Norway,5195921,74400.3697770928,2002,Gold
Norway,5195921,74400.3697770928,2002,Gold
Norway,5195921,74400.3697770928,2002,Gold
Norway,5195921,74400.3697770928,2002,Gold
Norway,5195921,74400.3697770928,2002,Silver
Norway,5195921,74400.3697770928,2002,Bronze
Norway,5195921,74400.3697770928,2002,Bronze
Norway,5195921,74400.3697770928,2002,Gold
Norway,5195921,74400.3697770928,2002,Gold
Norway,5195921,74400.3697770928,2002,Gold
Norway,5195921,74400.3697770928,2002,Gold
Norway,5195921,74400.3697770928,2002,Silver
Norway,5195921,74400.3697770928,2002,Silver
Norway,5195921,74400.3697770928,2002,Silver
Norway,5195921,74400.3697770928,2002,Silver
Norway,5195921,74400.3697770928,2002,Bronze
Norway,5195921,74400.3697770928,2002,Gold
Norway,5195921,74400.3697770928,2002,Bronze
Norway,5195921,74400.3697770928,2002,Gold
Norway,5195921,74400.3697770928,2006,Bronze
Norway,5195921,74400.3697770928,2006,Silver
Norway,5195921,74400.3697770928,2006,Silver
Norway,5195921,74400.3697770928,2006,Bronze
Norway,5195921,74400.3697770928,2006,Bronze
Norway,5195921,74400.3697770928,2006,Silver
Norway,5195921,74400.3697770928,2006,Gold
Norway,5195921,74400.3697770928,2006,Bronze
Norway,5195921,74400.3697770928,2006,Silver
Norway,5195921,74400.3697770928,2006,Silver
Norway,5195921,74400.3697770928,2006,Silver
Norway,5195921,74400.3697770928,2006,Silver
Norway,5195921,74400.3697770928,2006,Silver
Norway,5195921,74400.3697770928,2006,Bronze
Norway,5195921,74400.3697770928,2006,Silver
Norway,5195921,74400.3697770928,2006,Bronze
Norway,5195921,74400.3697770928,2006,Bronze
Norway,5195921,74400.3697770928,2006,Bronze
Norway,5195921,74400.3697770928,2006,Bronze
Norway,5195921,74400.3697770928,2006,Bronze
Norway,5195921,74400.3697770928,2006,Bronze
Norway,5195921,74400.3697770928,2006,Gold
Norway,5195921,74400.3697770928,2006,Bronze
Norway,5195921,74400.3697770928,2010,Silver
Norway,5195921,74400.3697770928,2010,Gold
Norway,5195921,74400.3697770928,2010,Gold
Norway,5195921,74400.3697770928,2010,Silver
Norway,5195921,74400.3697770928,2010,Gold
Norway,5195921,74400.3697770928,2010,Gold
Norway,5195921,74400.3697770928,2010,Gold
Norway,5195921,74400.3697770928,2010,Gold
Norway,5195921,74400.3697770928,2010,Silver
Norway,5195921,74400.3697770928,2010,Silver
Norway,5195921,74400.3697770928,2010,Silver
Norway,5195921,74400.3697770928,2010,Silver
Norway,5195921,74400.3697770928,2010,Silver
Norway,5195921,74400.3697770928,2010,Bronze
Norway,5195921,74400.3697770928,2010,Silver
Norway,5195921,74400.3697770928,2010,Bronze
Norway,5195921,74400.3697770928,2010,Silver
Norway,5195921,74400.3697770928,2010,Gold
Norway,5195921,74400.3697770928,2010,Bronze
Norway,5195921,74400.3697770928,2010,Silver
Norway,5195921,74400.3697770928,2010,Silver
Norway,5195921,74400.3697770928,2010,Silver
Norway,5195921,74400.3697770928,2010,Silver
Norway,5195921,74400.3697770928,2010,Silver
Norway,5195921,74400.3697770928,2010,Gold
Norway,5195921,74400.3697770928,2010,Gold
Norway,5195921,74400.3697770928,2010,Gold
Norway,5195921,74400.3697770928,2010,Gold
Norway,5195921,74400.3697770928,2010,Gold
Norway,5195921,74400.3697770928,2010,Gold
Norway,5195921,74400.3697770928,2010,Bronze
Norway,5195921,74400.3697770928,2010,Gold
Norway,5195921,74400.3697770928,2010,Gold
Norway,5195921,74400.3697770928,2010,Gold
Norway,5195921,74400.3697770928,2010,Bronze
Norway,5195921,74400.3697770928,2010,Silver
Norway,5195921,74400.3697770928,2010,Bronze
Norway,5195921,74400.3697770928,2010,Bronze
Norway,5195921,74400.3697770928,2010,Bronze
Norway,5195921,74400.3697770928,2010,Bronze
Norway,5195921,74400.3697770928,2014,Gold
Norway,5195921,74400.3697770928,2014,Gold
Norway,5195921,74400.3697770928,2014,Gold
Norway,5195921,74400.3697770928,2014,Gold
Norway,5195921,74400.3697770928,2014,Silver
Norway,5195921,74400.3697770928,2014,Bronze
Norway,5195921,74400.3697770928,2014,Bronze
Norway,5195921,74400.3697770928,2014,Bronze
Norway,5195921,74400.3697770928,2014,Bronze
Norway,5195921,74400.3697770928,2014,Bronze
Norway,5195921,74400.3697770928,2014,Gold
Norway,5195921,74400.3697770928,2014,Gold
Norway,5195921,74400.3697770928,2014,Bronze
Norway,5195921,74400.3697770928,2014,Bronze
Norway,5195921,74400.3697770928,2014,Gold
Norway,5195921,74400.3697770928,2014,Bronze
Norway,5195921,74400.3697770928,2014,Gold
Norway,5195921,74400.3697770928,2014,Bronze
Norway,5195921,74400.3697770928,2014,Gold
Norway,5195921,74400.3697770928,2014,Silver
Norway,5195921,74400.3697770928,2014,Bronze
Norway,5195921,74400.3697770928,2014,Gold
Norway,5195921,74400.3697770928,2014,Bronze
Norway,5195921,74400.3697770928,2014,Gold
Norway,5195921,74400.3697770928,2014,Silver
Norway,5195921,74400.3697770928,2014,Gold
Norway,5195921,74400.3697770928,2014,Gold
Norway,5195921,74400.3697770928,2014,Bronze
Norway,5195921,74400.3697770928,2014,Gold
Norway,5195921,74400.3697770928,2014,Silver
Norway,5195921,74400.3697770928,2014,Gold
Norway,5195921,74400.3697770928,2014,Gold
Norway,5195921,74400.3697770928,2014,Gold
Norway,5195921,74400.3697770928,2014,Gold
Norway,5195921,74400.3697770928,2014,Bronze
Norway,5195921,74400.3697770928,2014,Silver
Poland,37999494,12554.5475536313,1956,Bronze
Poland,37999494,12554.5475536313,1960,Bronze
Poland,37999494,12554.5475536313,1960,Silver
Poland,37999494,12554.5475536313,1972,Gold
Poland,37999494,12554.5475536313,2002,Silver
Poland,37999494,12554.5475536313,2002,Bronze
Poland,37999494,12554.5475536313,2006,Silver
Poland,37999494,12554.5475536313,2006,Bronze
Poland,37999494,12554.5475536313,2010,Bronze
Poland,37999494,12554.5475536313,2010,Bronze
Poland,37999494,12554.5475536313,2010,Bronze
Poland,37999494,12554.5475536313,2010,Gold
Poland,37999494,12554.5475536313,2010,Bronze
Poland,37999494,12554.5475536313,2010,Silver
Poland,37999494,12554.5475536313,2010,Silver
Poland,37999494,12554.5475536313,2010,Silver
Poland,37999494,12554.5475536313,2014,Gold
Poland,37999494,12554.5475536313,2014,Bronze
Poland,37999494,12554.5475536313,2014,Bronze
Poland,37999494,12554.5475536313,2014,Bronze
Poland,37999494,12554.5475536313,2014,Silver
Poland,37999494,12554.5475536313,2014,Silver
Poland,37999494,12554.5475536313,2014,Silver
Poland,37999494,12554.5475536313,2014,Silver
Poland,37999494,12554.5475536313,2014,Gold
Poland,37999494,12554.5475536313,2014,Gold
Poland,37999494,12554.5475536313,2014,Gold
Russia,144096812,9092.58053606884,1994,Bronze
Russia,144096812,9092.58053606884,1994,Gold
Russia,144096812,9092.58053606884,1994,Gold
Russia,144096812,9092.58053606884,1994,Silver
Russia,144096812,9092.58053606884,1994,Silver
Russia,144096812,9092.58053606884,1994,Silver
Russia,144096812,9092.58053606884,1994,Silver
Russia,144096812,9092.58053606884,1994,Gold
Russia,144096812,9092.58053606884,1994,Gold
Russia,144096812,9092.58053606884,1994,Gold
Russia,144096812,9092.58053606884,1994,Gold
Russia,144096812,9092.58053606884,1994,Gold
Russia,144096812,9092.58053606884,1994,Gold
Russia,144096812,9092.58053606884,1994,Silver
Russia,144096812,9092.58053606884,1994,Silver
Russia,144096812,9092.58053606884,1994,Gold
Russia,144096812,9092.58053606884,1994,Gold
Russia,144096812,9092.58053606884,1994,Gold
Russia,144096812,9092.58053606884,1994,Silver
Russia,144096812,9092.58053606884,1994,Silver
Russia,144096812,9092.58053606884,1994,Bronze
Russia,144096812,9092.58053606884,1994,Silver
Russia,144096812,9092.58053606884,1994,Gold
Russia,144096812,9092.58053606884,1994,Gold
Russia,144096812,9092.58053606884,1994,Silver
Russia,144096812,9092.58053606884,1994,Silver
Russia,144096812,9092.58053606884,1994,Bronze
Russia,144096812,9092.58053606884,1994,Silver
Russia,144096812,9092.58053606884,1994,Gold
Russia,144096812,9092.58053606884,1994,Gold
Russia,144096812,9092.58053606884,1994,Gold
Russia,144096812,9092.58053606884,1994,Gold
Russia,144096812,9092.58053606884,1994,Gold
Russia,144096812,9092.58053606884,1994,Gold
Russia,144096812,9092.58053606884,1994,Silver
Russia,144096812,9092.58053606884,1994,Bronze
Russia,144096812,9092.58053606884,1998,Bronze
Russia,144096812,9092.58053606884,1998,Bronze
Russia,144096812,9092.58053606884,1998,Bronze
Russia,144096812,9092.58053606884,1998,Bronze
Russia,144096812,9092.58053606884,1998,Silver
Russia,144096812,9092.58053606884,1998,Silver
Russia,144096812,9092.58053606884,1998,Silver
Russia,144096812,9092.58053606884,1998,Silver
Russia,144096812,9092.58053606884,1998,Gold
Russia,144096812,9092.58053606884,1998,Silver
Russia,144096812,9092.58053606884,1998,Silver
Russia,144096812,9092.58053606884,1998,Silver
Russia,144096812,9092.58053606884,1998,Silver
Russia,144096812,9092.58053606884,1998,Silver
Russia,144096812,9092.58053606884,1998,Silver
Russia,144096812,9092.58053606884,1998,Silver
Russia,144096812,9092.58053606884,1998,Silver
Russia,144096812,9092.58053606884,1998,Silver
Russia,144096812,9092.58053606884,1998,Silver
Russia,144096812,9092.58053606884,1998,Silver
Russia,144096812,9092.58053606884,1998,Silver
Russia,144096812,9092.58053606884,1998,Silver
Russia,144096812,9092.58053606884,1998,Silver
Russia,144096812,9092.58053606884,1998,Silver
Russia,144096812,9092.58053606884,1998,Silver
Russia,144096812,9092.58053606884,1998,Silver
Russia,144096812,9092.58053606884,1998,Silver
Russia,144096812,9092.58053606884,1998,Silver
Russia,144096812,9092.58053606884,1998,Silver
Russia,144096812,9092.58053606884,1998,Silver
Russia,144096812,9092.58053606884,1998,Silver
Russia,144096812,9092.58053606884,1998,Silver
Russia,144096812,9092.58053606884,1998,Gold
Russia,144096812,9092.58053606884,1998,Gold
Russia,144096812,9092.58053606884,1998,Silver
Russia,144096812,9092.58053606884,1998,Silver
Russia,144096812,9092.58053606884,1998,Gold
Russia,144096812,9092.58053606884,1998,Gold
Russia,144096812,9092.58053606884,1998,Gold
Russia,144096812,9092.58053606884,1998,Silver
Russia,144096812,9092.58053606884,1998,Silver
Russia,144096812,9092.58053606884,1998,Gold
Russia,144096812,9092.58053606884,1998,Silver
Russia,144096812,9092.58053606884,1998,Bronze
Russia,144096812,9092.58053606884,1998,Gold
Russia,144096812,9092.58053606884,1998,Gold
Russia,144096812,9092.58053606884,1998,Gold
Russia,144096812,9092.58053606884,1998,Gold
Russia,144096812,9092.58053606884,1998,Gold
Russia,144096812,9092.58053606884,1998,Gold
Russia,144096812,9092.58053606884,1998,Gold
Russia,144096812,9092.58053606884,1998,Silver
Russia,144096812,9092.58053606884,1998,Bronze
Russia,144096812,9092.58053606884,2002,Gold
Russia,144096812,9092.58053606884,2002,Bronze
Russia,144096812,9092.58053606884,2002,Bronze
Russia,144096812,9092.58053606884,2002,Bronze
Russia,144096812,9092.58053606884,2002,Bronze
Russia,144096812,9092.58053606884,2002,Bronze
Russia,144096812,9092.58053606884,2002,Bronze
Russia,144096812,9092.58053606884,2002,Bronze
Russia,144096812,9092.58053606884,2002,Bronze
Russia,144096812,9092.58053606884,2002,Bronze
Russia,144096812,9092.58053606884,2002,Bronze
Russia,144096812,9092.58053606884,2002,Bronze
Russia,144096812,9092.58053606884,2002,Bronze
Russia,144096812,9092.58053606884,2002,Bronze
Russia,144096812,9092.58053606884,2002,Bronze
Russia,144096812,9092.58053606884,2002,Bronze
Russia,144096812,9092.58053606884,2002,Bronze
Russia,144096812,9092.58053606884,2002,Bronze
Russia,144096812,9092.58053606884,2002,Bronze
Russia,144096812,9092.58053606884,2002,Bronze
Russia,144096812,9092.58053606884,2002,Bronze
Russia,144096812,9092.58053606884,2002,Bronze
Russia,144096812,9092.58053606884,2002,Bronze
Russia,144096812,9092.58053606884,2002,Bronze
Russia,144096812,9092.58053606884,2002,Bronze
Russia,144096812,9092.58053606884,2002,Bronze
Russia,144096812,9092.58053606884,2002,Bronze
Russia,144096812,9092.58053606884,2002,Bronze
